Date,rotor_speed,generator_speed,generator_temperature,wind_speed,power_output,relative_wind_direction,supply_voltage,blade_pitch_deg,turbine_status,yaw_offset
2025-01-15 07:05:07.000+05:30,13.68,177.53,18.14,6.28,0,-1,27.8,20.66,13,0
2025-01-15 07:05:08.000+05:30,21.76,250.62,15.51,4.67,0,-9,27.6,28.65,13,0
2025-01-15 07:05:09.000+05:30,9.67,182.3,24.68,4.58,0,-18,27.7,34.16,13,0
2025-01-15 07:05:10.000+05:30,18.39,210.58,15.32,7.04,0,-17,27.7,36.77,13,0
2025-01-15 07:05:11.000+05:30,23.63,169.8,27.1,3.36,0,-14,27.6,24.61,13,0
2025-01-15 07:05:12.000+05:30,16.59,158.09,20.2,7.41,0,-22,27.9,24.62,13,0
2025-01-15 07:05:13.000+05:30,21.99,259.01,21.46,3.24,0,-24,27.5,31.59,13,0
2025-01-15 07:05:14.000+05:30,21.58,237.84,25.72,7.13,0,4,27.8,21.06,13,0
2025-01-15 07:05:15.000+05:30,12.62,224.1,18.26,8.27,0,-13,27.6,28.92,13,0
2025-01-15 07:05:16.000+05:30,11.2,247.57,23.88,6.43,0,-17,27.7,36.21,13,0
2025-01-15 07:05:17.000+05:30,13.61,219.62,27.59,2.9,0,10,27.9,37.82,13,0
2025-01-15 07:05:18.000+05:30,11.85,128.21,16.31,5.67,0,18,27.9,32.53,13,0
2025-01-15 07:05:19.000+05:30,19.2,185.05,20.47,6.61,0,11,27.8,37.87,13,0
2025-01-15 07:05:20.000+05:30,12.32,265.71,19.64,4.12,0,-7,27.7,22.88,13,0
2025-01-15 07:05:21.000+05:30,19.54,254.14,21.03,6.68,0,-17,27.8,20.6,13,0
2025-01-15 07:05:22.000+05:30,18.33,179.07,23.42,8.94,0,-7,27.7,30.45,13,0
2025-01-15 07:05:23.000+05:30,11.74,291.54,21.84,5.89,0,-16,27.7,31.44,13,0
2025-01-15 07:05:24.000+05:30,18.04,213.58,26.88,6.74,0,-17,27.5,24.35,13,0
2025-01-15 07:05:25.000+05:30,13.7,132.36,16.23,5.57,0,-4,27.9,36.49,13,0
2025-01-15 07:05:26.000+05:30,21.36,251.46,23.85,7.09,0,-3,27.7,20.23,13,0
2025-01-15 07:05:27.000+05:30,23.41,222.86,20.26,6.7,0,-16,27.9,32.92,13,0
2025-01-15 07:05:28.000+05:30,15.9,183.63,26.32,7.8,0,-15,27.6,30.64,13,0
2025-01-15 07:05:29.000+05:30,17.5,239.31,16.16,7.11,0,-11,27.6,26.7,13,0
2025-01-15 07:05:30.000+05:30,15.45,117.16,16.34,4.47,0,13,27.7,24.84,13,0
2025-01-15 07:05:31.000+05:30,10.71,228.87,20.39,6.18,0,8,27.6,26.74,13,0
2025-01-15 07:05:32.000+05:30,10.62,203.83,19.17,7.21,0,12,27.8,28.71,13,0
2025-01-15 07:05:33.000+05:30,10.57,183.38,21.68,3.52,0,-25,27.5,34.77,13,0
2025-01-15 07:05:34.000+05:30,9.64,257.47,21.08,3.43,0,17,27.9,24.43,13,0
2025-01-15 07:05:35.000+05:30,13.32,165.91,25.33,3.43,0,30,27.8,23.72,13,0
2025-01-15 07:05:36.000+05:30,12.13,191.1,18.48,3.5,0,-5,27.5,28.52,13,0
2025-01-15 07:05:37.000+05:30,8.73,107.25,22.84,4.12,0,16,27.5,27.93,13,0
2025-01-15 07:05:38.000+05:30,14.96,294.76,24.7,4.89,0,19,27.8,35.11,13,0
2025-01-15 07:05:39.000+05:30,22.96,218.15,17.57,5.28,0,30,27.6,27.26,13,0
2025-01-15 07:05:40.000+05:30,15.72,174.76,15.76,7.71,0,1,27.5,31.99,13,0
2025-01-15 07:05:41.000+05:30,14.47,281.36,25.03,6.6,0,-24,27.5,38.99,13,0
2025-01-15 07:05:42.000+05:30,13.3,187.99,18.21,3.9,0,-11,27.6,31.49,13,0
2025-01-15 07:05:43.000+05:30,15.89,126.95,27.49,3.64,0,-27,27.8,30.98,13,0
2025-01-15 07:05:44.000+05:30,21.15,287.85,19.23,5.51,0,-6,27.7,33.18,13,0
2025-01-15 07:05:45.000+05:30,23.53,99.33,17.49,5.8,0,-2,27.5,34.8,13,0
2025-01-15 07:05:46.000+05:30,16.52,245.8,21.53,8.84,0,-8,27.5,36.31,13,0
2025-01-15 07:05:47.000+05:30,21.75,191.78,23.05,5.52,0,-27,27.6,34.94,13,0
2025-01-15 07:05:48.000+05:30,7.81,269.33,23.38,7.8,0,8,27.9,27.87,13,0
2025-01-15 07:05:49.000+05:30,9.98,284.67,18.88,8.12,0,8,27.6,30.57,13,0
2025-01-15 07:05:50.000+05:30,24.94,121.07,16.33,4.49,0,-2,27.5,24.7,13,0
2025-01-15 07:05:51.000+05:30,16.38,89.9,19.29,4.17,0,-30,27.9,27.64,13,0
2025-01-15 07:05:52.000+05:30,17.57,92.89,21.2,3.82,0,28,27.7,28.61,13,0
2025-01-15 07:05:53.000+05:30,18.83,273.89,20.54,3.3,0,18,27.6,26.76,13,0
2025-01-15 07:05:54.000+05:30,17.34,229.73,24.08,8.85,0,2,27.8,28.18,13,0
2025-01-15 07:05:55.000+05:30,19.63,220.46,26.74,2.31,0,-10,27.7,26.05,13,0
2025-01-15 07:05:56.000+05:30,10.99,127.67,16.7,5.81,0,-30,27.5,33.23,13,0
2025-01-15 07:05:57.000+05:30,11.02,149.03,24.74,7.36,0,20,27.8,31.72,13,0
2025-01-15 07:05:58.000+05:30,10.47,194.1,16.38,8.13,0,-12,27.8,23.69,13,0
2025-01-15 07:05:59.000+05:30,22.41,100.83,22.05,8.38,0,28,27.8,27.7,13,0
2025-01-15 07:06:00.000+05:30,8.63,144.94,22.39,6.05,0,20,27.8,28.02,13,0
2025-01-15 07:06:01.000+05:30,7.65,158.37,16.57,2.66,0,-16,27.8,36.21,13,0
2025-01-15 07:06:02.000+05:30,17.37,197.1,16.06,5.03,0,-30,27.7,21.54,13,0
2025-01-15 07:06:03.000+05:30,18.56,214.27,16.92,7.95,0,30,27.9,35.02,13,0
2025-01-15 07:06:04.000+05:30,17.05,237.39,25.16,8.55,0,28,27.8,29.81,13,0
2025-01-15 07:06:05.000+05:30,17.8,98.42,27.52,3.54,0,-18,27.6,21.48,13,0
2025-01-15 07:06:06.000+05:30,13.35,291.58,15.55,8.1,0,-28,27.8,36.17,13,0
2025-01-15 07:06:07.000+05:30,23.99,261.91,21.21,6.73,0,-7,27.7,29.42,13,0
2025-01-15 07:06:08.000+05:30,13.28,113.99,20.84,5.79,0,14,27.9,22.12,13,0
2025-01-15 07:06:09.000+05:30,24.05,119.89,20.39,8.83,0,-16,27.9,20.66,13,0
2025-01-15 07:06:10.000+05:30,24.9,210.22,25.79,8.6,0,-25,27.6,29.81,13,0
2025-01-15 07:06:11.000+05:30,9.12,174.96,25.81,2.44,0,16,27.6,22.43,13,0
2025-01-15 07:06:12.000+05:30,19.03,221.92,17.99,6.76,0,-18,27.5,38.52,13,0
2025-01-15 07:06:13.000+05:30,12.84,208.42,24.69,7.38,0,-27,27.7,38.31,13,0
2025-01-15 07:06:14.000+05:30,9.71,105.3,18.7,6.64,0,14,27.7,31.1,13,0
2025-01-15 07:06:15.000+05:30,17.9,266.19,16.37,2.14,0,-24,27.7,27.74,13,0
2025-01-15 07:06:16.000+05:30,14.28,200.47,27.57,4.52,0,-21,27.8,21.78,13,0
2025-01-15 07:06:17.000+05:30,22.17,254.37,15.08,2.86,0,30,27.8,35.52,13,0
2025-01-15 07:06:18.000+05:30,17.02,82.93,18.32,7.57,0,4,27.8,20.85,13,0
2025-01-15 07:06:19.000+05:30,19.45,189.9,16.33,2.27,0,-13,27.7,36.82,13,0
2025-01-15 07:06:20.000+05:30,12.86,141.71,26.38,2.21,0,21,27.8,31.81,13,0
2025-01-15 07:06:21.000+05:30,12.98,279.91,21.52,4.9,0,-14,27.6,38.89,13,0
2025-01-15 07:06:22.000+05:30,14.78,202.65,23.9,6.46,0,11,27.5,26.97,13,0
2025-01-15 07:06:23.000+05:30,11.64,213.85,18.56,4.14,0,-12,27.7,33.16,13,0
2025-01-15 07:06:24.000+05:30,15.18,269.07,23.46,8.35,0,13,27.8,36.96,13,0
2025-01-15 07:06:25.000+05:30,16.61,179.91,24.79,6.23,0,-18,27.5,36.13,13,0
2025-01-15 07:06:26.000+05:30,14.03,268.47,18.71,2.97,0,0,27.9,28.02,13,0
2025-01-15 07:06:27.000+05:30,19.1,162.57,21.74,6.08,0,13,27.7,39.32,13,0
2025-01-15 07:06:28.000+05:30,17.96,178.12,20.05,2.85,0,16,27.7,22.74,13,0
2025-01-15 07:06:29.000+05:30,14.84,248.96,19.01,5.65,0,26,27.7,38.82,13,0
2025-01-15 07:06:30.000+05:30,23.51,299.54,23.78,5.38,0,-6,27.6,27.92,13,0
2025-01-15 07:06:31.000+05:30,15.96,188.04,23.89,2.31,0,29,27.7,27.28,13,0
2025-01-15 07:06:32.000+05:30,9.38,99.08,27.19,4.26,0,-9,27.6,39.22,13,0
2025-01-15 07:06:33.000+05:30,21.9,165.86,15.44,5.65,0,9,27.6,30.45,13,0
2025-01-15 07:06:34.000+05:30,14.03,93.75,17.34,4.53,0,-21,27.5,26.79,13,0
2025-01-15 07:06:35.000+05:30,13.48,241.07,17.96,3.39,0,2,27.6,34.38,13,0
2025-01-15 07:06:36.000+05:30,23.53,83.66,22.96,7.81,0,-15,27.6,33.28,13,0
2025-01-15 07:06:37.000+05:30,20.06,236.44,15.09,2.6,0,-13,27.9,37.56,13,0
2025-01-15 07:06:38.000+05:30,23,129.77,16.42,7.7,0,-26,27.6,32.81,13,0
2025-01-15 07:06:39.000+05:30,7.56,278.74,27.04,5.4,0,21,27.8,33.89,13,0
2025-01-15 07:06:40.000+05:30,19.26,219.74,26.39,5.37,0,25,27.6,23.02,13,0
2025-01-15 07:06:41.000+05:30,20.61,101.27,16.49,8.51,0,1,27.7,21.85,13,0
2025-01-15 07:06:42.000+05:30,17.19,229.92,24.7,2.57,0,-28,27.8,20.31,13,0
2025-01-15 07:06:43.000+05:30,17.2,113.13,19.04,8.81,0,19,27.7,29.26,13,0
2025-01-15 07:06:44.000+05:30,21.5,258.37,23.83,4.53,0,19,27.9,39.45,13,0
2025-01-15 07:06:45.000+05:30,13.24,108.05,17.77,6.92,0,-21,27.6,39.01,13,0
2025-01-15 07:06:46.000+05:30,20.63,188.68,23.14,4.2,0,10,27.6,23.71,13,0
2025-01-15 07:06:47.000+05:30,12.88,94.87,21.06,5.68,0,-29,27.6,23.73,13,0
2025-01-15 07:06:48.000+05:30,24.73,135.39,19.75,5.88,0,0,27.6,30.22,13,0
2025-01-15 07:06:49.000+05:30,24.77,177.1,21.15,4.66,0,-22,27.7,20.89,13,0
2025-01-15 07:06:50.000+05:30,24.46,145.83,24.19,7.79,0,-22,27.5,34.46,13,0
2025-01-15 07:06:51.000+05:30,15.51,125.67,23.89,7.75,0,-7,27.7,27.8,13,0
2025-01-15 07:06:52.000+05:30,8.85,250.97,24.22,4.77,0,0,27.8,33.1,13,0
2025-01-15 07:06:53.000+05:30,19.81,286.92,18.34,8.68,0,-23,27.5,32.71,13,0
2025-01-15 07:06:54.000+05:30,13.98,141.02,18.72,3,0,29,27.6,31.95,13,0
2025-01-15 07:06:55.000+05:30,19.74,148.62,27.11,3.49,0,0,27.5,32.25,13,0
2025-01-15 07:06:56.000+05:30,9.2,267.28,17.95,7.73,0,29,27.7,35.71,13,0
2025-01-15 07:06:57.000+05:30,18.2,265.24,21.08,2.65,0,20,27.8,34.93,13,0
2025-01-15 07:06:58.000+05:30,11.07,146.34,22.8,4.55,0,22,27.7,34.02,13,0
2025-01-15 07:06:59.000+05:30,14.44,95.14,21.9,5.55,0,-5,27.5,29.52,13,0
2025-01-15 07:07:00.000+05:30,19.79,284.68,26.47,2.81,0,8,27.6,23.07,13,0
2025-01-15 07:07:01.000+05:30,15.21,295.08,17.85,2.89,0,-28,27.9,31.67,13,0
2025-01-15 07:07:02.000+05:30,10.79,105.86,17.18,3.6,0,-28,27.9,25.28,13,0
2025-01-15 07:07:03.000+05:30,14.9,143.76,17.69,2.82,0,17,27.9,38.84,13,0
2025-01-15 07:07:04.000+05:30,16.46,255.46,22.22,4.17,0,-14,27.5,37.17,13,0
2025-01-15 07:07:05.000+05:30,7.32,168.59,20.34,8.99,0,-30,27.8,28.04,13,0
2025-01-15 07:07:06.000+05:30,15.09,291.72,16.81,7.98,0,25,27.9,23.09,13,0
2025-01-15 07:07:07.000+05:30,21.17,221.9,16.65,6.07,0,2,27.7,37.17,13,0
2025-01-15 07:07:08.000+05:30,24.25,116.31,22.22,3.83,0,15,27.8,28.53,13,0
2025-01-15 07:07:09.000+05:30,17.78,123.46,15.14,4.1,0,23,27.7,32.88,13,0
2025-01-15 07:07:10.000+05:30,9.99,247.31,26.7,4.81,0,-13,27.7,20.65,13,0
2025-01-15 07:07:11.000+05:30,24.79,100.79,17.63,6.57,0,3,27.8,39.97,13,0
2025-01-15 07:07:12.000+05:30,11.99,273.22,22.31,2.79,0,25,27.8,26.19,13,0
2025-01-15 07:07:13.000+05:30,13.33,113.88,18.4,2.83,0,-1,27.7,34.99,13,0
2025-01-15 07:07:14.000+05:30,8.59,246.57,15.25,5.91,0,-6,27.6,24.51,13,0
2025-01-15 07:07:15.000+05:30,24.09,100.87,23.96,7.09,0,17,27.9,38.51,13,0
2025-01-15 07:07:16.000+05:30,16.94,217.59,19.84,8.52,0,1,27.7,32.45,13,0
2025-01-15 07:07:17.000+05:30,10.55,102.97,24.92,4.87,0,6,27.7,27.88,13,0
2025-01-15 07:07:18.000+05:30,15.8,181.47,21.76,5.33,0,20,27.7,24.19,13,0
2025-01-15 07:07:19.000+05:30,8.29,263.36,19.01,5.4,0,-8,27.6,21.46,13,0
2025-01-15 07:07:20.000+05:30,21.65,202.19,27.48,6.57,0,20,27.7,23.58,13,0
2025-01-15 07:07:21.000+05:30,9.34,124.11,22.89,6.76,0,-7,27.8,28.12,13,0
2025-01-15 07:07:22.000+05:30,7.6,96.5,17.91,2.74,0,-11,27.6,39.34,13,0
2025-01-15 07:07:23.000+05:30,20.49,170.79,18.26,6.33,0,7,27.7,25.23,13,0
2025-01-15 07:07:24.000+05:30,8.57,270.08,21.82,4.76,0,22,27.9,27.69,13,0
2025-01-15 07:07:25.000+05:30,11.5,181.26,22.87,4.18,0,8,27.7,36.01,13,0
2025-01-15 07:07:26.000+05:30,8.61,295.87,21.26,5.71,0,9,27.9,27.63,13,0
2025-01-15 07:07:27.000+05:30,13.86,226.59,20.03,3.27,0,-23,27.5,33.51,13,0
2025-01-15 07:07:28.000+05:30,10.26,122.61,17.36,4.14,0,2,27.8,21.14,13,0
2025-01-15 07:07:29.000+05:30,17.22,176.54,17.06,3.87,0,-24,27.8,39.68,13,0
2025-01-15 07:07:30.000+05:30,20.55,160.09,26.9,5.11,0,1,27.7,35.36,13,0
2025-01-15 07:07:31.000+05:30,9.13,229.88,19.01,6.33,0,1,27.6,29.33,13,0
2025-01-15 07:07:32.000+05:30,21.55,240.63,26.05,2.03,0,-9,27.7,28.48,13,0
2025-01-15 07:07:33.000+05:30,16.93,197.93,23.33,5.85,0,18,27.7,20.7,13,0
2025-01-15 07:07:34.000+05:30,19.12,184.34,27.24,5.51,0,23,27.8,29.58,13,0
2025-01-15 07:07:35.000+05:30,21.95,144.54,17.76,6.88,0,-13,27.6,37.11,13,0
2025-01-15 07:07:36.000+05:30,15.93,117.01,17.61,5.43,0,26,27.8,33.16,13,0
2025-01-15 07:07:37.000+05:30,22.74,210.8,25.51,7.59,0,11,27.8,30.36,13,0
2025-01-15 07:07:38.000+05:30,13.93,137.04,22.58,3.86,0,-8,27.8,21.57,13,0
2025-01-15 07:07:39.000+05:30,21.56,132.49,26.1,8.35,0,15,27.8,32.96,13,0
2025-01-15 07:07:40.000+05:30,11.56,250.42,18.14,5.47,0,16,27.6,20.11,13,0
2025-01-15 07:07:41.000+05:30,21.97,195.33,20.18,8.15,0,26,27.5,25.17,13,0
2025-01-15 07:07:42.000+05:30,14.94,259.24,18.64,8.07,0,3,27.5,39.36,13,0
2025-01-15 07:07:43.000+05:30,11.13,127.5,24.48,4.6,0,16,27.7,23.77,13,0
2025-01-15 07:07:44.000+05:30,11.46,212.18,18.94,7.18,0,21,27.8,38.38,13,0
2025-01-15 07:07:45.000+05:30,15.54,180.89,15.72,7.62,0,16,27.9,27.03,13,0
2025-01-15 07:07:46.000+05:30,10.93,258.38,24.18,7.87,0,17,27.9,20.92,13,0
2025-01-15 07:07:47.000+05:30,14.34,193.64,26.3,5.16,0,27,27.6,24.12,13,0
2025-01-15 07:07:48.000+05:30,14.1,141.85,20.55,6.84,0,-5,27.8,39.08,13,0
2025-01-15 07:07:49.000+05:30,20.42,134.48,26.06,8.66,0,20,27.7,23.93,13,0
2025-01-15 07:07:50.000+05:30,15.54,104.52,22.73,7.48,0,-12,27.8,35.16,13,0
2025-01-15 07:07:51.000+05:30,8.26,272.97,15.27,6.4,0,4,27.5,29.66,13,0
2025-01-15 07:07:52.000+05:30,22.73,152.14,20.09,8.84,0,0,27.7,37.62,13,0
2025-01-15 07:07:53.000+05:30,15.45,194.04,27.95,8.04,0,-14,27.6,21.74,13,0
2025-01-15 07:07:54.000+05:30,12.79,269.69,19.83,6.94,0,24,27.6,31.8,13,0
2025-01-15 07:07:55.000+05:30,24.03,280.48,23.69,7.38,0,-19,27.8,28.2,13,0
2025-01-15 07:07:56.000+05:30,7.52,168.77,21.86,4.34,0,-25,27.8,21.21,13,0
2025-01-15 07:07:57.000+05:30,23.46,199.19,27.25,8.59,0,16,27.7,24.78,13,0
2025-01-15 07:07:58.000+05:30,8.71,128.05,16.43,3.31,0,11,27.7,27.28,13,0
2025-01-15 07:07:59.000+05:30,24.38,291.19,16.33,7.15,0,1,27.7,38.27,13,0
2025-01-15 07:08:00.000+05:30,16.01,81.98,26.92,5.54,0,-26,27.8,29.79,13,0
2025-01-15 07:08:01.000+05:30,18.3,245.84,25.99,4.54,0,-13,27.5,36.37,13,0
2025-01-15 07:08:02.000+05:30,7.64,180.12,17.66,5.76,0,16,27.6,28.83,13,0
2025-01-15 07:08:03.000+05:30,24.44,257.22,17.96,5.62,0,-3,27.9,29.25,13,0
2025-01-15 07:08:04.000+05:30,12.91,142.64,23.82,8.08,0,0,27.6,32.4,13,0
2025-01-15 07:08:05.000+05:30,8.04,82.18,16.53,5.16,0,20,27.8,30.12,13,0
2025-01-15 07:08:06.000+05:30,14.02,296.93,18.19,8.64,0,-10,27.8,34.88,13,0
2025-01-15 07:08:07.000+05:30,16.05,138.74,18.39,3.87,0,6,27.9,31.24,13,0
2025-01-15 07:08:08.000+05:30,24.94,209.28,15.31,8.97,0,10,27.9,20.67,13,0
2025-01-15 07:08:09.000+05:30,14.84,265.84,25.72,3.08,0,-23,27.8,35.62,13,0
2025-01-15 07:08:10.000+05:30,9.86,263.35,23.44,8.29,0,9,27.7,31.96,13,0
2025-01-15 07:08:11.000+05:30,10.53,84.69,22.81,8.24,0,-5,27.6,27.16,13,0
2025-01-15 07:08:12.000+05:30,24.44,295.26,15.38,6.18,0,-13,27.8,36.06,13,0
2025-01-15 07:08:13.000+05:30,22.15,256.95,23.87,3.46,0,25,27.9,22.35,13,0
2025-01-15 07:08:14.000+05:30,17.97,127.3,22.26,8.45,0,-18,27.5,25.84,13,0
2025-01-15 07:08:15.000+05:30,24.05,110.81,15.51,8.98,0,-22,27.8,38.67,13,0
2025-01-15 07:08:16.000+05:30,8,196.24,16.62,6.85,0,-27,27.9,38.2,13,0
2025-01-15 07:08:17.000+05:30,13.24,196.75,24.21,3.52,0,22,27.7,28.87,13,0
2025-01-15 07:08:18.000+05:30,15.05,125.01,25.55,8.59,0,-9,27.8,36.62,13,0
2025-01-15 07:08:19.000+05:30,12.89,195.78,16.36,8.01,0,25,27.8,29.72,13,0
2025-01-15 07:08:20.000+05:30,20.76,271.47,20.68,3.92,0,-24,27.7,27.1,13,0
2025-01-15 07:08:21.000+05:30,10.32,159.71,23.4,6.8,0,12,27.8,35.67,13,0
2025-01-15 07:08:22.000+05:30,13.06,154.46,15.53,2.38,0,16,27.8,31.5,13,0
2025-01-15 07:08:23.000+05:30,21.95,152.24,18.94,7.19,0,21,27.6,22.07,13,0
2025-01-15 07:08:24.000+05:30,21.84,247.69,21.66,3.97,0,24,27.6,37.7,13,0
2025-01-15 07:08:25.000+05:30,7.55,205.86,23.51,4.02,0,28,27.6,20.82,13,0
2025-01-15 07:08:26.000+05:30,14.99,267.15,22.74,4.53,0,21,27.8,32.03,13,0
2025-01-15 07:08:27.000+05:30,10.79,269.41,21.61,2.54,0,-22,27.8,35.13,13,0
2025-01-15 07:08:28.000+05:30,15.04,250.71,18.9,7.37,0,1,27.6,29.93,13,0
2025-01-15 07:08:29.000+05:30,17.34,119.58,18.69,6.96,0,-21,27.8,30.29,13,0
2025-01-15 07:08:30.000+05:30,20.26,258.69,18.23,6.17,0,-27,27.8,20.34,13,0
2025-01-15 07:08:31.000+05:30,22.73,276.4,22.8,3.99,0,17,27.7,31.38,13,0
2025-01-15 07:08:32.000+05:30,23.13,282.85,25.99,2.74,0,6,27.6,23.95,13,0
2025-01-15 07:08:33.000+05:30,14.59,266,16.53,4.31,0,-29,27.9,26.87,13,0
2025-01-15 07:08:34.000+05:30,20.98,174.8,18.43,7.14,0,20,27.6,26.02,13,0
2025-01-15 07:08:35.000+05:30,20.96,113.67,16.92,5.38,0,30,27.6,36.11,13,0
2025-01-15 07:08:36.000+05:30,13.62,104.9,23.16,3.93,0,22,27.5,38.58,13,0
2025-01-15 07:08:37.000+05:30,13.1,291.28,19.37,3.68,0,-9,27.9,27.11,13,0
2025-01-15 07:08:38.000+05:30,13.54,175.73,17.44,2.86,0,12,27.6,39.13,13,0
2025-01-15 07:08:39.000+05:30,13.71,293.42,23.55,6.9,0,2,27.5,28.29,13,0
2025-01-15 07:08:40.000+05:30,21.77,214.81,24.86,4.11,0,-29,27.7,31.61,13,0
2025-01-15 07:08:41.000+05:30,20.66,91.18,17.61,5.32,0,0,27.7,26.59,13,0
2025-01-15 07:08:42.000+05:30,20.79,100.57,24.34,5.2,0,-6,27.9,27.82,13,0
2025-01-15 07:08:43.000+05:30,21.01,215.53,27.55,8.09,0,3,27.7,28.4,13,0
2025-01-15 07:08:44.000+05:30,24.34,193.88,21.58,4.45,0,-28,27.6,39.59,13,0
2025-01-15 07:08:45.000+05:30,21.22,201.41,22.76,2.65,0,-28,27.6,24.09,13,0
2025-01-15 07:08:46.000+05:30,12.13,87.26,24.21,6.8,0,30,27.7,34.15,13,0
2025-01-15 07:08:47.000+05:30,11.37,209.24,17.4,2.02,0,5,27.8,24.72,13,0
2025-01-15 07:08:48.000+05:30,16.34,287.6,27.93,2.44,0,-11,27.6,24.23,13,0
2025-01-15 07:08:49.000+05:30,23.9,194.34,24.78,4.89,0,17,27.9,28.08,13,0
2025-01-15 07:08:50.000+05:30,22.85,256.96,24.61,5.81,0,-19,27.6,33.99,13,0
2025-01-15 07:08:51.000+05:30,20.37,169.05,18.8,3.95,0,-13,27.8,28.26,13,0
2025-01-15 07:08:52.000+05:30,11.64,222.61,17.52,6.79,0,22,27.7,29.9,13,0
2025-01-15 07:08:53.000+05:30,11.31,210.65,23.47,5.63,0,-2,27.8,30.99,13,0
2025-01-15 07:08:54.000+05:30,12.44,214.06,17.19,4.72,0,29,27.9,21.77,13,0
2025-01-15 07:08:55.000+05:30,13.91,214.17,27.78,5.98,0,21,27.6,24.99,13,0
2025-01-15 07:08:56.000+05:30,21.55,168.74,23.5,3.37,0,10,27.7,38.83,13,0
2025-01-15 07:08:57.000+05:30,21.29,246.98,26.01,8.57,0,7,27.7,25.37,13,0
2025-01-15 07:08:58.000+05:30,14.53,299.12,21.75,8.71,0,-19,27.8,39.73,13,0
2025-01-15 07:08:59.000+05:30,17.38,253.95,18.16,7.4,0,-22,27.6,37.62,13,0
2025-01-15 07:09:00.000+05:30,17.08,110.22,26.74,3.59,0,5,27.8,29.72,13,0
2025-01-15 07:09:01.000+05:30,7.96,165.1,24.26,3.43,0,15,27.9,38.4,13,0
2025-01-15 07:09:02.000+05:30,16.37,151.89,21.52,2.36,0,7,27.7,26.59,13,0
2025-01-15 07:09:03.000+05:30,21.4,275.68,23.79,5.15,0,28,27.8,36.39,13,0
2025-01-15 07:09:04.000+05:30,13.69,256.25,21.53,5.93,0,-9,27.5,37.73,13,0
2025-01-15 07:09:05.000+05:30,20.23,281.64,23.28,5.35,0,30,27.7,32.78,13,0
2025-01-15 07:09:06.000+05:30,10.87,171.13,17.91,5.27,0,-3,27.6,22.15,13,0
2025-01-15 07:09:07.000+05:30,22.89,255.92,17.31,2.43,0,2,27.7,39.61,13,0
2025-01-15 07:09:08.000+05:30,11.5,237.38,26.25,2.96,0,6,27.5,21.66,13,0
2025-01-15 07:09:09.000+05:30,24.48,156.47,27.27,2.15,0,-24,27.6,27.48,13,0
2025-01-15 07:09:10.000+05:30,12.7,267.49,19.15,5.8,0,28,27.6,39.78,13,0
2025-01-15 07:09:11.000+05:30,10.34,203.78,26.28,5.33,0,-17,27.6,34.2,13,0
2025-01-15 07:09:12.000+05:30,15.82,210.03,24.32,7.46,0,-24,27.5,24.09,13,0
2025-01-15 07:09:13.000+05:30,7.73,295.97,25.41,6.31,0,-28,27.5,36.47,13,0
2025-01-15 07:09:14.000+05:30,9.72,212.69,21.87,4.45,0,23,27.9,33.09,13,0
2025-01-15 07:09:15.000+05:30,17.45,248.66,19.7,6.19,0,-29,27.8,22.65,13,0
2025-01-15 07:09:16.000+05:30,13.32,216.5,16.24,2.79,0,2,27.8,26.33,13,0
2025-01-15 07:09:17.000+05:30,7.81,287.28,15.08,5.39,0,-7,27.5,34.84,13,0
2025-01-15 07:09:18.000+05:30,7.72,96.9,22.74,3.07,0,-5,27.7,22.8,13,0
2025-01-15 07:09:19.000+05:30,15.2,154.61,27.17,7.76,0,-15,27.9,39.97,13,0
2025-01-15 07:09:20.000+05:30,9.79,142.35,16.07,2.88,0,-19,27.7,36,13,0
2025-01-15 07:09:21.000+05:30,14.4,167.59,15.56,3.55,0,-8,27.6,38.09,13,0
2025-01-15 07:09:22.000+05:30,7.4,247.82,18.26,4.28,0,30,27.6,28.42,13,0
2025-01-15 07:09:23.000+05:30,7.97,133.23,23.18,5.31,0,-10,27.5,29.09,13,0
2025-01-15 07:09:24.000+05:30,7.14,291.24,26.74,7.92,0,5,27.7,38.47,13,0
2025-01-15 07:09:25.000+05:30,14.67,80.6,21.01,2.53,0,14,27.7,23.56,13,0
2025-01-15 07:09:26.000+05:30,22.29,179.8,23.95,3.42,0,21,27.8,24.82,13,0
2025-01-15 07:09:27.000+05:30,17.34,130.52,24.05,3.62,0,3,27.6,27.41,13,0
2025-01-15 07:09:28.000+05:30,17.49,150.33,16.06,8.09,0,27,27.7,36.35,13,0
2025-01-15 07:09:29.000+05:30,12.34,111.96,16.41,5.7,0,-5,27.8,25.43,13,0
2025-01-15 07:09:30.000+05:30,14.42,196.23,19.35,8.5,0,-29,27.6,22.21,13,0
2025-01-15 07:09:31.000+05:30,7.62,95.14,25.07,8.34,0,2,27.5,26.1,13,0
2025-01-15 07:09:32.000+05:30,12.69,90.98,17.88,3.99,0,-16,27.9,34.47,13,0
2025-01-15 07:09:33.000+05:30,10.66,132.39,19.1,6.96,0,-1,27.8,26.05,13,0
2025-01-15 07:09:34.000+05:30,7.95,207.08,22.02,3.97,0,-16,27.7,39.82,13,0
2025-01-15 07:09:35.000+05:30,15.08,220.75,16.91,7.5,0,-13,27.7,39.33,13,0
2025-01-15 07:09:36.000+05:30,9,120.47,24.15,8.12,0,23,27.8,37.97,13,0
